NAME	DESCRIPTION	ctrl_1	ctrl_2	ctrl_3	exp_1	exp_2	exp_3
ENSMUSG00000064842		0	0	0	0	2.78507266961518	0
ENSMUSG00000051951		0.972837790885505	1.0336002400871	0	0	0	0
ENSMUSG00000025900		8.75554011796954	4.13440096034839	4.90536340937286	17.5931334194634	4.17760900442277	16.5327469738035
ENSMUSG00000102948		0	0	1.63512113645762	0	0	0
ENSMUSG00000098104		1.94567558177101	3.1008007202613	7.35804511405929	4.8869815054065	8.35521800884553	8.70144577568604
ENSMUSG00000103922		4.86418895442752	4.13440096034839	2.45268170468643	3.9095852043252	5.57014533923036	2.61043373270581
ENSMUSG00000033845		2298.81569986245	2121.98129289881	2071.69847989181	2050.57743966857	1865.99868864217	2013.51455249375
ENSMUSG00000102275		19.4567558177101	17.5712040814807	13.8985296598898	17.5931334194634	8.35521800884553	16.5327469738035
ENSMUSG00000025903		3141.29322676929	3343.69677668176	3069.12237313095	3053.38604457798	2477.3221396227	2700.92876877295
ENSMUSG00000033813		318.11795761956	312.147272506304	316.39593990455	316.676401550341	282.68487596594	288.017855175208
ENSMUSG00000103280		5.83702674531303	1.0336002400871	0.81756056822881	0	1.39253633480759	2.61043373270581
ENSMUSG00000002459		10.7012156997405	9.30240216078389	19.6214536374914	11.7287556129756	8.35521800884553	16.5327469738035
ENSMUSG00000085623		0	0	0	0	0	1.74028915513721
ENSMUSG00000033793		3874.81292109696	3816.05208640157	3774.67714351242	3195.10850823477	2789.2502786196	2948.91997338
ENSMUSG00000104046		0	0	0.81756056822881	0.977396301081301	2.78507266961518	0
ENSMUSG00000025907		3807.68711352586	4069.28414522291	3827.81858044729	3403.29392036509	3284.9932138111	3089.01325036854
ENSMUSG00000090031		179.974991313818	211.888049217855	187.221370124398	130.971104344894	125.328270132683	132.261975790428
ENSMUSG00000087247		0	1.0336002400871	1.63512113645762	3.9095852043252	0	2.61043373270581
ENSMUSG00000103355		2.91851337265651	0	0	0	5.57014533923036	0.870144577568604
ENSMUSG00000102706		0	2.0672004801742	1.63512113645762	0	0	0
ENSMUSG00000103845		1.94567558177101	4.13440096034839	3.27024227291524	1.9547926021626	1.39253633480759	1.74028915513721
ENSMUSG00000033740		66.1529697802143	85.7888199272292	61.3170426171608	76.2369114843414	89.1223254276857	69.6115662054883
ENSMUSG00000103329		0	3.1008007202613	0	2.9321889032439	1.39253633480759	0
ENSMUSG00000104385		0	2.0672004801742	0	0.977396301081301	0	0.870144577568604
ENSMUSG00000102135		0	0	0	1.9547926021626	1.39253633480759	0
ENSMUSG00000051285		2439.87717954085	2592.26940213844	2449.41146241352	1752.47156783877	1769.91368154045	1652.40455280278
ENSMUSG00000103509		33.0764848901072	41.3440096034839	31.0673015926948	26.3897001291951	20.8880450221138	20.0133252840779
ENSMUSG00000097797		9.72837790885505	3.1008007202613	8.1756056822881	12.7061519140569	12.5328270132683	6.09101204298023
ENSMUSG00000103903		0	0	0.81756056822881	1.9547926021626	0	0
ENSMUSG00000025909		0.972837790885505	1.0336002400871	0	0	0	2.61043373270581
ENSMUSG00000103933		12.6468912815116	6.20160144052259	4.08780284114405	7.8191704086504	5.57014533923036	1.74028915513721
ENSMUSG00000101571		0.972837790885505	0	0	0	1.39253633480759	0.870144577568604
ENSMUSG00000103411		0	0	0.81756056822881	0.977396301081301	0	0
ENSMUSG00000061024		621.643348375837	632.563346933304	674.487468788768	538.545361895797	534.733952566114	523.8270356963
ENSMUSG00000025911		21.4024313994811	16.5376038413936	21.2565747739491	21.5027186237886	37.5984810398049	30.4550602149011
ENSMUSG00000079671		10.7012156997405	3.1008007202613	3.27024227291524	2.9321889032439	8.35521800884553	7.83130119811744
ENSMUSG00000067879		0.972837790885505	2.0672004801742	0	0	0	2.61043373270581
ENSMUSG00000025912		74.9085098981839	105.427224488884	63.7697243218472	113.377970925431	119.758124793453	106.15763846337
ENSMUSG00000045210		2856.25175403984	3182.45513922818	3085.47358449553	2729.86786892007	2481.49974862712	2579.97867249091
ENSMUSG00000097893		1.94567558177101	8.26880192069679	5.72292397760167	3.9095852043252	8.35521800884553	6.09101204298023
ENSMUSG00000025915		102.147968042978	78.5536182466195	109.553116142661	100.671819011374	84.9447164232629	93.9756143774092
ENSMUSG00000046101		7.78270232708404	7.23520168060969	6.54048454583048	4.8869815054065	5.57014533923036	6.96115662054883
ENSMUSG00000098234		442.641194852905	323.516875147262	430.854419456583	317.653797851423	285.469948635556	320.213204545246
ENSMUSG00000093178		1.94567558177101	1.0336002400871	1.63512113645762	0.977396301081301	2.78507266961518	3.48057831027442
ENSMUSG00000099032		10.7012156997405	14.4704033612194	8.99316625051691	38.1184557421707	66.8417440707642	64.3906987400767
ENSMUSG00000104025		0	0	0	0	0	2.61043373270581
ENSMUSG00000025916		6.80986453619853	1.0336002400871	1.63512113645762	13.6835482151382	8.35521800884553	12.1820240859605
ENSMUSG00000087199		0.972837790885505	0	0	0	0	0.870144577568604
ENSMUSG00000025917		7011.24195891183	6253.28145252695	6560.9235600362	5706.03960571263	5559.00504855189	5735.99305533224
ENSMUSG00000056763		483.500382070096	533.337723884943	487.266098664371	529.748795186065	619.678668989377	599.529613944768
ENSMUSG00000102356		0	1.0336002400871	0	0	0	1.74028915513721
ENSMUSG00000067851		8529.8417504841	9573.20542368671	9107.62473006895	7857.28886439258	7437.53656420733	7571.12796942442
ENSMUSG00000088153		3.89135116354202	4.13440096034839	0.81756056822881	3.9095852043252	2.78507266961518	2.61043373270581
ENSMUSG00000102556		0	0	1.63512113645762	0.977396301081301	0	0.870144577568604
ENSMUSG00000042501		9.72837790885505	11.3696026409581	5.72292397760167	5.8643778064878	0	10.4417349308232
ENSMUSG00000083422		0	0	0.81756056822881	0.977396301081301	2.78507266961518	0
ENSMUSG00000081417		1.94567558177101	4.13440096034839	0	3.9095852043252	2.78507266961518	2.61043373270581
ENSMUSG00000103448		0	0	1.63512113645762	2.9321889032439	0	0.870144577568604
ENSMUSG00000100648		3.89135116354202	0	3.27024227291524	2.9321889032439	8.35521800884553	3.48057831027442
ENSMUSG00000048960		24.3209447721376	29.9744069625259	18.8038930692626	62.5533632692032	32.0283357005745	43.5072288784302
ENSMUSG00000101827		14.5925668632826	16.5376038413936	17.9863325010338	15.6383408173008	37.5984810398049	13.0521686635291
ENSMUSG00000103494		0	0	1.63512113645762	0	0	0
ENSMUSG00000057715		59.3431052440158	55.8144129647033	56.4116792077879	63.5307595702845	66.8417440707642	103.547204730664
ENSMUSG00000097628		24.3209447721376	16.5376038413936	21.2565747739491	25.4123038281138	27.8507266961518	16.5327469738035
ENSMUSG00000098163		0	2.0672004801742	0.81756056822881	0.977396301081301	0	2.61043373270581
ENSMUSG00000016918		925.168739132115	863.056200472727	908.309791302208	1642.02578581659	1437.09749752143	1470.54433609094
ENSMUSG00000025938		3592.68996174017	3831.55609000287	3809.83224794626	3801.09421490518	4060.63595229893	3879.97467137841
ENSMUSG00000005886		1958.32247305252	2199.50131090535	2116.66431114439	2049.60004336749	1988.54188610524	1810.77086592027
ENSMUSG00000103506		0	0	0.81756056822881	0.977396301081301	2.78507266961518	0
ENSMUSG00000103495		0.972837790885505	1.0336002400871	0	0	0	0.870144577568604
ENSMUSG00000103085		0.972837790885505	0	1.63512113645762	0	0	0
ENSMUSG00000102664		0	0	0	0	0	1.74028915513721
ENSMUSG00000101476		0	2.0672004801742	0	0	0	0
ENSMUSG00000025935		658.611184429487	687.34415965792	678.575271629912	585.460384347699	533.341416231306	500.333132101947
ENSMUSG00000025937		1140.16589091781	1201.04347898121	1056.28825415162	905.068974801284	818.811364866862	820.546336647194
ENSMUSG00000102982		2.91851337265651	7.23520168060969	2.45268170468643	0.977396301081301	2.78507266961518	6.09101204298023
ENSMUSG00000067813		3.89135116354202	3.1008007202613	2.45268170468643	1.9547926021626	2.78507266961518	1.74028915513721
ENSMUSG00000097711		19.4567558177101	21.7056050418291	22.0741353421779	27.3670964302764	52.9163807226884	16.5327469738035
ENSMUSG00000025932		668.339562338342	683.209758697572	671.217226515853	660.719899530959	658.669686363989	640.426409090493
ENSMUSG00000054493		0	0	0	0.977396301081301	2.78507266961518	1.74028915513721
